评论内容,评论时间,评论人等级,评论类型
昆曲，原名“昆山腔”或简称“昆腔”，是中国古老的戏曲声腔、剧种，现又被称为“昆剧”。昆曲是汉族传统戏曲中最古老的剧种之一，也是中国汉族传统文化艺术，特别是戏曲艺术中的珍品，被称为百花园中的一朵“兰花”。昆曲发源于14世纪中国的苏州昆山，后经魏良辅等人的改良而走向全国，自明代中叶独领中国剧坛近300年。昆曲糅合了唱念做打、舞蹈及武术等，以曲词典雅、行腔婉转、表演细腻著称，被誉为“百戏之祖”。昆曲以鼓、板控制演唱节奏，以曲笛、三弦等为主要伴奏乐器，其唱念语音为“中州韵”。昆曲在2001年被联合国教科文组织列为“人类口述和非物质遗产代表作”。,2021-02-03 20:56:45,5,评论
"打扰一下，近年韩国官方背后推动有组织的抄袭中国文化越来越严重!建筑！服饰！饮食!习俗等等！培养大量画手画中国风漫画在外网把中国称作“东洋风” 只字不提中国受影响是中国文化！企图模糊文化的源头!让它们方便挪用!不要小看!这是很严重侵占文化的问题！这些将能带来巨大文化收益!希望国人和官方重视起来！想了解更多的小伙伴可以wb关注文化输出现象超话，里面有大量韩国抄袭中国的帖子  ,也可以帮忙分享转发这条评论,让更多国人和官方看到重视起来！谢谢了（转自b站） ",2021-02-04 19:05:34,4,评论
一定打上汉服水印！韩国人会偷,2021-02-03 23:57:15,6,评论
四月小姐姐真的太美了[热词系列_吹爆][热词系列_吹爆]绣幕芙蓉一笑开，斜偎宝鸭衬香腮，眼波才动被人猜。,2021-02-03 20:46:00,5,评论
[妙啊]好像错了几个字,2021-02-03 21:56:04,5,回复
小心被寒国看到,2021-02-03 21:01:57,5,评论
小心小偷国！,2021-02-03 22:02:29,5,回复
我觉得如果宝钗得遇一心人，良辰之夜她想必就是四月的样子，柔情似水而不失庄重，仪容大气而带有娇羞[爱心],2021-02-03 20:46:40,5,评论
[脱单doge],2021-02-15 00:39:05,5,回复
在此提醒所有的原创up，尤其是有关于中国传统文化的up！一定要在自己的原创视频上加上码和水印，越多越好，不要让韩国人越南人偷了去篡改了去！它们会自己配音，就说这个是自己的[辣眼睛],2021-02-05 16:33:39,5,评论
转发,2021-02-05 16:33:54,5,回复
建议加个水印，我们支持文化输出，但不支持中国文化被偷换概念成偷国文化输出，而且他们不光偷，他们还反咬一口。,2021-02-04 12:47:52,5,评论
胳膊露出来好像倒不好看了，真的,2021-02-03 21:25:43,6,评论
确实诶,2021-02-04 02:07:11,5,回复
就是有点不得体,2021-02-04 20:37:52,4,回复
"对了，提醒大家一下现在小红书和微博里面突然跑来了很多自称""友好""的韩国人，先假装辟谣说孔子当然是中国人之类的，大部分韩国人都不信谣言，然后就问中国人要文化的科普资料，请大家提高警惕不要轻易给资料！如果是假装友好的就会把资料搬回去用了。很多次了，韩国水军就是这种套路没变过！（b站其他视频复制粘贴的，提醒更多网友）",2021-02-08 16:59:47,4,评论
哇，还不知道韩国人不会用搜索呢[妙啊],2021-02-24 21:45:06,5,回复
打多点水印，韩国人会来偷,2021-02-04 18:44:40,5,评论
四月真美,2021-02-03 20:39:52,5,评论
嫩藕一般的臂膀,2021-02-03 22:34:12,5,评论
upup，第二首BGM是云何住哦,2021-02-03 22:14:48,5,评论
好哒，俺一直记错了,2021-02-03 23:43:09,6,回复
呜呜呜好好看  但是韩国人太不要脸了  希望不要染指我们国家的历史遗产了,2021-02-03 22:32:07,5,评论
靥笑春桃兮，云堆翠髻。唇绽樱颗兮，榴齿含香。,2021-02-03 21:01:37,5,评论
是曹雪芹的诗。,2021-02-03 21:02:01,5,回复
最近韩国偷中国文化这个大家请务必重视起来，这真不是玩笑，它们真的在全方位偷，拿过去重新包装一下，当成自己的向全世界宣称这是它们的，非常非常的严重，而且是整体性有组织计划的，成了它们那边一个各个领域深谙于心的潮流一般。淡化中国在东亚文化圈的地位，全面提升它自己的，各种偷过去的传统和手艺在偷偷申遗，有商品价值的悄悄申专利，各种古风相关的文娱创作也在买版权，全部当成它们自己的进行商品化并对内对外齐并输出，打算给世界一个“这些璀璨传统文化和这种风格的东西是来自于韩国”的固定印象，利用偷中国文化给它们自己带来文化地位提升和实际文化输出经济效益，到时候实质上很多我们的东西的文化所属权和发源地会被淡化、被扭曲化。将会对来自世界其他国家且对东亚文化圈了解不深的人的第一印象里造成很多固化的误导向认识，到那时候我们有理也说不清，摆历史事实和根据都没多大用，普通外国人没人真去关心去进一步考究起源，以至于到时有可能会陷入在国际认知上、经济效益上我们的文化将实质性真的被韩国偷走并占有的境地，更别提到时它们叫的更凶更嚣张的嘴脸会有多恶心了。再说一遍这真的不是笑话，千万别把“万物起源大寒冥国”的相关现象和话题只当笑话看，真的很严重，要给予足够的关注，具体可见wb文化输出现象的超话，得靠所有人宣传起来重视起来，才能提起全民的防备意识，这样才能阻碍越来越多，它们就越难偷成，得靠大家一起断了它们这个念想（转）,2021-02-10 18:54:14,4,评论
昆曲那段，女孩子头顶上的蝴蝶真的惊艳到我了，太灵动了，像活了一样,2021-02-04 09:04:43,4,评论
全是→上错花轿，嫁对郎。的曲子？,2021-02-03 21:00:02,5,评论
阿婆主这个妆容，让我想起了86版《西游记》中，饰演女儿国国王的朱琳姐姐[给心心],2021-02-20 15:17:51,5,评论
古装造型师进来挨打,2021-02-04 19:33:40,5,评论
请大家关注韩国文化小偷这个事！不要觉得民间抵制是没用的！只有大家都重视这个事情才可以，群众力量无限大！我在动态里放了一张关于抵制韩国文化偷袭的提案投票，大家可以帮帮忙。,2021-02-04 07:38:35,5,评论
要四月,2021-02-03 21:18:50,5,评论
四月这个装扮配《烟雨唱扬州》这首歌最搭了👍,2021-10-01 16:04:16,5,评论
快点出道，真不想看现在某些娱乐圈“所谓美女”,2021-02-25 10:35:59,5,评论
第一个小姐姐是学锡剧 的，直播里说过还没有想进娱乐圈儿,2021-03-12 20:30:10,4,回复
UP主好好看呀！,2021-02-08 22:20:18,3,评论
哈哈哈up是摄影啦！封面是四月晨晨小姐姐,2021-02-10 22:16:38,5,回复
回复 @未央ivy :[笑哭]没看简介。up主的摄影也很棒[给心心],2021-02-25 22:49:08,3,回复
绿色那个好好看  多少钱啊,2021-02-08 10:57:40,4,评论
非常喜欢这种古典美[支持],2021-02-07 17:49:07,5,评论
我是怕了韩国人了,2021-02-07 16:33:55,5,评论
我也是,2021-02-07 17:36:33,5,回复
就是怕他们偷没有水印的第一版本啊！！！,2021-02-06 15:55:20,5,评论
最后一套汉服！求！,2021-02-06 01:40:03,4,评论
我觉得以后再展示传统文化的时候必须的要有一个扛红旗的在后边[笑哭][笑哭],2021-02-05 17:59:49,5,评论
四月,2021-02-04 23:22:03,5,评论
怎么全是刷韩国的？他们国家那基因能长这芙蓉一般的女子？,2021-02-04 22:30:40,5,评论
架不住棒子国不要脸会明抢啊,2021-02-04 22:36:31,5,回复
汉服是哪家的[星星眼],2021-02-04 16:34:08,4,评论
求那套绿色的汉服,2021-02-04 14:57:42,4,评论
逍遥斋的春款,2021-02-04 17:12:02,6,回复
回复 @_姬小妖_ :找不到哇😭宝藏up,2021-02-17 21:46:55,5,回复
给漂亮姐姐们点赞,2021-02-04 02:50:15,4,评论
喜欢[星星眼],2021-02-04 02:49:08,5,评论
老婆真美,2021-02-03 21:11:16,6,评论
汉服文化真的太过瑰丽，绝了绝了[笑哭][笑哭],2021-02-03 21:03:08,3,评论
别看了四月我老婆,2021-02-03 20:44:22,4,评论
春水初生，春林初盛，春风十里，不如你。愿有岁月可回首，且以深情共白头。愿无岁月可回头，且以深情共余生。,2021-02-03 20:42:40,5,评论
呦呦呦看我刷到了什么[热词系列_知识增加],2021-02-03 20:39:22,6,评论
仙女姐姐[喜欢][喜欢],2021-02-03 20:39:59,5,评论
前排，四月老公打卡处[doge][doge]滴！,2021-02-03 20:55:05,4,评论
给你点个踩[doge],2021-02-03 21:03:53,5,回复
求第二套是哪家的[保佑],2021-09-06 14:20:01,4,评论
喜欢第一套，太美了吧！！！,2021-07-18 23:13:30,3,评论
以后我想办中式婚礼了,2021-06-13 22:24:03,4,评论
棒子偷国人正在赶来的路上……,2021-04-21 22:31:08,3,评论
李玉湖,2021-04-18 12:36:26,4,评论
最后一个绿衣姐姐是谁啊！！,2021-04-14 21:23:03,5,评论
是 @一碗杜珺,2021-06-08 11:32:31,5,回复
四月是戏曲专业的好像[嗑瓜子][嗑瓜子][嗑瓜子],2021-04-08 11:55:11,5,评论
昆曲是哪一段？太好听了,2021-03-18 00:44:32,5,评论
嗨，老婆,2021-03-11 18:44:44,6,评论
第一段BGM简直绝配！！！！,2021-03-04 19:58:29,5,评论
水印打小姐姐脸上！！！不然会被申遗,2021-03-01 23:27:36,5,评论
真他娘的好看[微笑][微笑],2021-02-28 23:19:21,4,评论
乖乖  我更爱国了  😃😃😃😃,2021-02-27 20:40:50,5,评论
四月的眼睛眼型是什么类型的啊？,2021-02-26 19:53:02,5,评论
杏眼，她自己说的,2021-04-13 01:57:34,5,回复
衣服美人也美[脱单doge],2021-02-26 18:05:13,5,评论
好漂亮啊！[给心心],2021-02-25 18:13:09,5,评论
云肩不是清朝的！只是一个配饰[爱心],2021-02-25 17:43:49,5,评论
最后一个bgm是什么,2021-02-25 10:38:01,6,评论
我看到你胳膊了。你是我的了[doge],2021-02-25 01:12:23,5,评论
我听到了黄诗扶的声音[脱单doge]！！！,2021-02-24 10:09:29,3,评论
好漂亮，很古典的长相,2021-02-23 18:13:41,3,评论
我说的四月,2021-02-23 18:13:51,3,回复
自从有人说四月像娇娇儿....我也越看越觉得,2021-02-23 13:31:26,2,评论
好想拥有一件,2021-02-23 10:43:09,6,评论
这衣服，是好看到想当嫁衣的程度,2021-02-22 00:23:05,6,评论
宝贝儿！记得加水印！大大的水印！防偷！,2021-02-21 19:46:40,6,评论
水印水印水印，小心偷国,2021-02-20 20:04:40,4,评论
特别想问问四月穿的哪套（如果买得到我也买得起的话,2021-02-19 22:10:08,5,评论
四月太美了[打call],2021-02-19 19:59:07,5,评论
拔刀吧！情敌们！[脱单doge][脱单doge],2021-02-19 13:44:53,3,评论
水印，水印,2021-02-19 11:06:27,5,评论
美哭了55555（CHINA水印,2021-02-19 00:23:28,5,评论
我直接，嗨，老婆！[doge],2021-02-18 11:13:17,5,评论
现在视频点进去热评全都是防偷的一大串文字…说实话看了有点烦,2021-02-18 09:34:38,4,评论
？封面还以为神医喜来乐,2021-02-17 20:02:41,6,评论
求舞狮灯小姐姐[捂眼],2021-02-16 23:43:20,5,评论
是 @芸豆豆鹅,2021-06-08 11:36:07,5,回复
打水印啊，韩国人又来偷了,2021-02-16 18:00:00,4,评论
最开始的美女的妆容让我想到了薛宝钗。,2021-02-16 15:47:44,6,评论
哇也太好看了吧！我都想要拿来当壁纸了。可以给我吗？please!,2021-02-15 20:13:22,5,评论
韩国人会偷,2021-02-15 16:49:28,4,评论
评论里的wsn生活是有多不如意啊[笑],2021-02-15 16:28:20,6,评论
女人就知道征服我们男人,2021-02-15 04:04:43,6,评论
完美。美美,2021-02-14 16:32:04,5,评论
问中间的bgm是什么（黄诗扶唱的那个）,2021-02-13 18:46:44,6,评论
上错花轿嫁对郎,2021-02-12 23:44:19,4,评论
都是我老婆[妙啊],2021-02-12 12:06:49,6,评论
小姐姐很漂亮，服装也很美[打call][打call],2021-02-11 18:18:21,6,评论
四月绝美！！！！！！,2021-02-10 22:19:00,5,评论
我吹爆四月小姐姐！！,2021-02-10 22:16:15,5,评论
老婆哪里去,2021-02-09 21:52:55,3,评论
真是美啊,2021-02-09 16:24:38,0,评论
水印水印水印水印水印水印,2021-02-08 20:28:43,5,评论
这不是大写的CHINA吗,2021-02-09 13:09:47,5,回复
回复 @破碎的绣球灯 :我点开的是秀场版[笑哭],2021-02-09 15:24:30,5,回复
太好康了！,2021-02-08 13:42:41,4,评论
有礼仪之大，故称夏；有服章之美，谓之华。[支持][支持][支持],2021-02-08 06:00:35,5,评论
是四月本人吗？？？,2021-02-07 21:16:29,4,评论
我直接“hi 老婆”,2021-02-07 17:14:55,5,评论
[热词系列_好耶]还是第一位红衣美人儿最难得[热词系列_吹爆],2021-02-07 10:08:46,6,评论
好像要这些汉服啊,2021-02-07 00:47:26,5,评论
打水印，小姐姐真美,2021-02-07 00:43:03,5,评论
你可以上错花轿，但一定要嫁给我[吃瓜],2021-02-06 22:13:07,4,评论
第一套为什么找不到[大哭][大哭],2021-02-06 20:45:53,5,评论
好漂亮[打call][星星眼],2021-02-06 18:00:52,6,评论
漂亮妹妹嘿嘿嘿我的嘿嘿嘿(ಡωಡ)hia,2021-02-06 14:16:47,5,评论
妹子好漂酿,2021-02-06 11:44:31,6,评论
这也太好看了吧,2021-02-06 00:33:16,4,评论
打防码,2021-02-06 00:13:11,5,评论
啊，我们女儿的小名我想好了[滑稽],2021-02-05 23:57:09,5,评论
吉时已到，送入洞房,2021-02-05 23:29:13,4,评论
不得不三连,2021-02-05 23:09:55,5,评论
我就是贪图你的美色，没别的[OK],2021-02-05 18:48:23,5,评论
太美啦[喜欢][喜欢][喜欢][喜欢],2021-02-05 15:34:08,6,评论
美,2021-02-05 15:11:44,5,评论
太好看了,2021-02-05 13:34:04,5,评论
美美美  除了这个字  说不出别的,2021-02-05 13:23:22,5,评论
小心韩国人,2021-02-05 11:20:03,6,评论
好看，真好看,2021-02-04 22:40:10,5,评论
啊啊啊啊啊啊啊啊太美我的天[哈哈][哈哈][哈哈],2021-02-04 22:29:23,5,评论
啊啊啊啊啊，这个手！！！！,2021-02-04 22:16:20,5,评论
老婆 回家过年啦~,2021-02-04 21:46:50,4,评论
好爱！,2021-02-04 21:22:33,5,评论
这样的妆容五官才更符合古人的珠圆玉润，柳眉丹凤眼,2021-02-04 21:10:53,6,评论
是真的好美啊,2021-02-04 21:09:44,6,评论
圆梦了！！！,2021-02-04 20:59:25,6,评论
来了来了！四月真的太漂亮了！妆面超美！头饰也美！,2021-02-04 20:29:16,5,评论
四月小姐姐好有之前电视剧里古风美人的感觉啊！现在这种好少见了,2021-02-04 19:17:38,5,评论
我可以给可爱的up提个小小的建议吗？每个人可以单独剪一段，这样看起来比较舒服，第一段BGM还意犹未尽，然后啪的一下切下一段了,2021-02-04 19:05:12,5,评论
姐姐嫁我,2021-02-04 19:00:43,6,评论
想要封面，太美了。对了还有就是小心偷国,2021-02-04 18:51:11,5,评论
上错,2021-02-04 18:37:22,6,评论
美美美,2021-02-04 17:42:57,6,评论
我不贪心 只想娶第一个,2021-02-04 16:57:28,5,评论
好看,2021-02-04 16:19:06,5,评论
突然想吟一句诗“昨夜星辰昨夜风，画楼西畔桂堂东。”[热词系列_吹爆][热词系列_妙啊][热词系列_好耶],2021-02-04 14:23:51,5,评论
[热词系列_妙啊][热词系列_吹爆],2021-02-04 13:48:01,5,评论
第一个看得我春心荡漾[喜欢][喜欢][打call],2021-02-04 13:00:52,4,评论
古典美人我服了,2021-02-04 12:22:55,5,评论
小妖！！你终于发了唔[大哭],2021-02-04 11:41:24,4,评论
月宝的小五花呢[大哭],2021-02-04 11:42:52,4,回复
打水印！防南朝鲜小偷！,2021-02-04 11:20:59,4,评论
最后哪家汉服,2021-02-04 11:08:10,5,评论
是四月小姐姐吗！,2021-02-04 10:57:19,5,评论
看了这个小姐姐，我才明白古人说的巧笑嫣然是什么意思，,2021-02-04 09:15:30,6,评论
欧洲“束腰”和中国“裹脚”是追求“美”的人种产生的“必然”行为，而追求“美”是人类满足生存后引领人类向社会全面进步脱离“动物”生活模式的唯一方式。而之所以产生追求“美”是北方冷暖交替产生的基因突变导致的身体五官、肤色变化差异产生的“特殊性”，而如同“遗传病”一样逻辑，属于“隐性基因”，跨人种混血会被“古老”基因修复，导致“基因突变”被消灭。,2021-02-04 09:14:29,5,评论
这个姐姐每次看都好有气质[星星眼],2021-02-04 07:52:03,5,评论
打水印，小心被盗视频这种话一个两个说就算是好心提醒，一堆人都在说导致评论区被刷屏真的让人不知作何评价，你要是委婉一点地提个意见又会被喷…,2021-02-04 03:31:08,5,评论
我爱的四月小姐姐和上错花轿嫁对郎,2021-02-03 22:48:33,6,评论
娘子！！！你来啦！！！,2021-02-03 22:41:39,5,评论
美的不可思议,2021-02-03 22:28:58,5,评论
爱了爱了[喜欢],2021-02-03 21:58:24,5,评论
晨晨最近高产了啊！我可以让我姑娘好好学一学。,2021-02-03 21:55:14,4,评论
太美了,2021-02-03 21:46:13,6,评论
四————月——————[打call][打call][打call],2021-02-03 21:37:07,5,评论
哇，好美,2021-02-03 21:35:23,5,评论
姐姐，不要把性别卡的那么死,2021-02-03 21:34:43,4,评论
6666,2021-02-03 21:29:53,5,评论
爱了爱了[打call][打call][打call][热词系列_爱了爱了][热词系列_爱了爱了][热词系列_爱了爱了],2021-02-03 21:29:47,5,评论
没人不是凡胎生 应是仙器灵长成,2021-02-03 21:28:27,5,评论
汉服太美了吧,2021-02-03 21:27:05,6,评论
太美了,2021-02-03 21:12:51,6,评论
美,2021-02-03 21:12:51,5,评论
走路的身段太美了,2021-02-03 21:10:29,5,评论
四月，处处美得完美，看过一次就移不开眼,2021-02-03 21:02:57,5,评论
不行啊！我脑子里循环红楼梦？！姐姐都太仙了！！！,2021-02-03 20:59:04,5,评论
四月太美了吧！身段也好好呀！,2021-02-03 20:55:43,5,评论
美若天仙,2021-02-03 20:52:51,5,评论
好看,2021-02-03 20:52:09,5,评论
啊，我老婆在我面前接了红盖头，别打了别打了，是我痴心妄想,2021-02-03 20:42:23,4,评论
真好看,2021-02-03 20:42:00,5,评论
nicenice！,2021-02-03 20:41:03,4,评论
嚯,2021-02-03 20:39:57,5,评论
